11101,0.9376
11102,0.7596
11103,0.8278
11104,0.9374
11105,0.0265
11106,0.0307
11107,0.0259
11107,0.0259
11107,0.0259
11108,0.966
11108,0.9617
11109,0.4787
11110,0.9506
11110,0.951
11222,0.2542
11223,0.9622
11223,0.9622
11223,0.9622
11223,0.9622
11224,0.9575
11224,0.9528
11224,0.9528
11224,0.9528
11225,0.0262
11226,0.9302
11227,0.0248
11228,0.4566
11229,0.9608
11230,0.8971
11230,0.8417
11231,0.957
11232,0.8794
11233,0.9525
11233,0.8061
11234,0.9352
11235,0.0251
11236,0.9673
11236,0.968
11236,0.9641
11236,0.9639
11236,0.9641
11236,0.9679
11236,0.9675
11236,0.9679
11236,0.9679
11237,0.0356
11237,0.0356
11238,0.8985
11239,0.0282
11240,0.0243
11240,0.0243
11241,0.9151
11242,0.9487
11243,0.2839
11244,0.0275
11245,0.9577
11245,0.9372
11246,0.0246
11247,0.0268
11248,0.8622
11248,0.6351
11248,0.7617
11248,0.8622
11248,0.6221
11248,0.6221
11248,0.5186
11248,0.7614
11248,0.7614
11248,0.5186
11248,0.8622
11249,0.9455
11249,0.9456
11250,0.0668
11251,0.8932
11252,0.4025
11253,0.0991
11253,0.7594
11254,0.8892
11255,0.9358
11256,0.9653
11257,0.0295
11258,0.0265
11259,0.9668
11260,0.967
11260,0.9665
11260,0.9639
11261,0.1001
11262,0.927
11262,0.9474
11263,0.9185
11264,0.8512
11265,0.0335
11266,0.0242
11267,0.7445
11268,0.8196
11269,0.0705
11270,0.1824
11271,0.0556
11272,0.7949
11273,0.957
11273,0.9555
11273,0.9499
11274,0.9591
11274,0.9634
11275,0.9526
11275,0.9615
11275,0.9592
11276,0.9579
11277,0.9575
11277,0.9575
11277,0.9575
11277,0.9575
11278,0.7478
11279,0.094
11280,0.6635
11280,0.7633
11280,0.8543
11280,0.7633
11280,0.8543
11280,0.7672
11280,0.6635
11280,0.9157
11280,0.8543
11280,0.6635
11281,0.8956
11282,0.9091
11283,0.0305
11284,0.0521
11285,0.6056
11286,0.3755
11287,0.9618
11288,0.9294
11289,0.7818
11290,0.7251
11291,0.334
11292,0.0288
11293,0.8376
11294,0.0289
11294,0.0279
11294,0.0288
11295,0.9052
11296,0.0337
11296,0.0337
11296,0.0337
11296,0.0337
11296,0.0337
11296,0.0337
11296,0.0337
11296,0.0337
11297,0.0264
11298,0.7591
11299,0.9185
11300,0.403
11301,0.8722
11302,0.6779
11303,0.966
11304,0.2487
11304,0.3676
11305,0.1375
11306,0.0285
11307,0.0253
11308,0.9588
11309,0.9429
11309,0.9429
11310,0.9338
11311,0.9017
11312,0.4925
11313,0.8163
11314,0.0264
11315,0.2086
11316,0.8286
11317,0.0717
11318,0.9514
11319,0.9625
11320,0.9436
11320,0.9093
11321,0.6131
11322,0.6684
11323,0.7601
11324,0.9603
11325,0.0334
11326,0.0313
11327,0.0478
11328,0.4915
11329,0.0274
11330,0.0259
11331,0.0952
11332,0.9233
11332,0.8874
11333,0.9467
11333,0.9437
11334,0.9283
11334,0.9147
11335,0.9425
11335,0.9425
11336,0.6941
11337,0.7136
11338,0.8802
11339,0.7659
11340,0.3982
11341,0.0246
11342,0.822
11342,0.9035
11342,0.9386
11342,0.936
11343,0.6884
11344,0.2945
11345,0.9534
11345,0.7495
11346,0.0243
11347,0.7171
11347,0.8842
11348,0.9555
11349,0.8859
11350,0.031
11351,0.0283
11352,0.9388
11352,0.9451
11353,0.9438
11353,0.9624
11354,0.0246
11354,0.0248
11355,0.0249
11356,0.8719
11357,0.9253
11357,0.8598
11357,0.9096
11358,0.0296
11359,0.0243
11360,0.7492
11361,0.5801
11362,0.942
11363,0.0288
11364,0.0301
11365,0.9651
11366,0.9579
11367,0.0247
11367,0.0265
11367,0.0252
11368,0.9344
11368,0.902
11369,0.0279
11370,0.9535
11370,0.9552
11371,0.9509
11371,0.9516
11372,0.9413
11372,0.8741
11373,0.0247
11374,0.1836
11375,0.8465
11376,0.732
11377,0.4955
11378,0.6846
11379,0.9064
11380,0.4931
11381,0.959
11381,0.5683
11381,0.9148
11382,0.9145
11382,0.9123
11383,0.9642
11383,0.9124
11384,0.9596
11385,0.03
11385,0.0321
11386,0.8398
11386,0.8339
11386,0.8377
11387,0.1127
11388,0.9066
11389,0.0283
11390,0.0343
11391,0.0343
11392,0.0292
11393,0.9143
11394,0.9618
11394,0.894
11395,0.8012
11396,0.9219
11397,0.5278
11398,0.2092
11398,0.7359
11399,0.3865
11400,0.9126
11401,0.2581
11401,0.3169
11402,0.7915
11403,0.0508
11404,0.0266
11404,0.0265
11405,0.0266
11405,0.0265
11406,0.0269
11407,0.9644
11407,0.9644
11407,0.9644
11407,0.9644
11407,0.9644
11407,0.9644
11407,0.9644
11407,0.841
11407,0.841
11408,0.9556
11408,0.9553
11408,0.9556
11408,0.9553
11408,0.9556
11408,0.9556
11408,0.9553
11408,0.9556
11409,0.3556
11409,0.5061
11410,0.1187
11410,0.2621
11410,0.1485
11410,0.1903
11411,0.8295
11412,0.9513
11413,0.8968
11413,0.9247
11414,0.9533
11415,0.0244
11416,0.9572
11417,0.9563
11418,0.1449
11419,0.9667
11419,0.9614
11419,0.9517
11420,0.8709
11421,0.0301
11422,0.03
11423,0.6913
11424,0.9372
11425,0.9372
11425,0.9372
11425,0.939
11426,0.9549
11426,0.9549
11426,0.9549
11427,0.903
11428,0.0299
11429,0.03
11430,0.0322
11431,0.0261
11432,0.0261
11433,0.0244
11434,0.0244
11435,0.9329
11436,0.0645
11437,0.8885
11437,0.5342
11437,0.258
11438,0.0262
11439,0.9632
11439,0.9642
11440,0.9177
11441,0.7819
11442,0.0259
11443,0.847
11444,0.4738
11445,0.959
11446,0.9599
11447,0.026
11448,0.0268
11449,0.0314
11450,0.7379
11451,0.6807
11452,0.7894
11453,0.1196
11454,0.7013
11454,0.7498
11454,0.6375
11455,0.0248
11456,0.7712
11457,0.1865
11457,0.2164
11458,0.5113
11458,0.5113
11458,0.5113
11458,0.5113
11458,0.5113
11459,0.0243
11460,0.0412
11461,0.4546
11461,0.4546
11462,0.0792
11462,0.2074
11463,0.5121
11464,0.0783
11464,0.1855
11465,0.077
11465,0.2091
11466,0.2376
11466,0.4829
11467,0.0917
11467,0.2414
11468,0.5178
11468,0.723
11469,0.0921
11469,0.2108
11470,0.4323
11471,0.6777
11472,0.8723
11472,0.8361
11473,0.9252
11473,0.9619
11474,0.8038
11475,0.9523
11476,0.7641
11477,0.9659
11477,0.962
11478,0.9563
11478,0.9606
11478,0.9563
11479,0.8966
11480,0.0342
11481,0.0245
11482,0.0244
11483,0.0251
11484,0.0251
11485,0.0339
11486,0.042
11487,0.0243
11488,0.9596
11489,0.9468
11490,0.7043
11490,0.5942
11490,0.5821
11490,0.574
11490,0.6819
11490,0.5701
11491,0.3587
11491,0.3561
11491,0.3587
11492,0.6285
11492,0.5282
11492,0.5282
11493,0.6353
11493,0.3149
11493,0.3149
11494,0.2998
11495,0.114
11495,0.1448
11496,0.0388
11497,0.8783
11498,0.0243
11499,0.8957
11500,0.9533
11501,0.9087
11501,0.9584
11502,0.9062
11502,0.9062
11502,0.9062
11502,0.9062
11503,0.8491
11503,0.8491
11503,0.8491
11504,0.7177
11505,0.9399
11505,0.9498
11505,0.942
11506,0.9631
11506,0.956
11507,0.1609
11508,0.9542
11509,0.9372
11509,0.9372
11510,0.2284
11511,0.9649
11512,0.9649
11513,0.3733
11513,0.888
11514,0.9595
11515,0.0841
11515,0.0372
11515,0.0841
11515,0.0372
11516,0.7278
11517,0.9051
11518,0.027
11519,0.9618
11520,0.9418
11521,0.9631
11521,0.9174
11522,0.9474
11523,0.0281
11524,0.9591
11525,0.9591
11526,0.9591
11527,0.9591
11528,0.9659
11529,0.9501
11530,0.0243
11530,0.0244
11531,0.0283
11531,0.0264
11531,0.0264
11532,0.3577
11533,0.8654
11534,0.8893
11535,0.7307
11535,0.7218
11536,0.8242
11537,0.2286
11538,0.0279
11539,0.8148
11539,0.8629
11540,0.9639
11541,0.0993
11542,0.9501
11543,0.9511
11544,0.7513
11544,0.6602
11545,0.5674
11546,0.9015
11546,0.8914
11546,0.8914
11546,0.8914
11546,0.8914
11546,0.8914
11546,0.9027
11546,0.9032
11546,0.9028
11546,0.9036
11547,0.4727
11547,0.4727
11547,0.4727
11547,0.4727
11547,0.4727
11547,0.4727
11548,0.6795
11548,0.6795
11548,0.6795
11548,0.6795
11548,0.6795
11548,0.6795
11549,0.6462
11549,0.6462
11549,0.6462
11549,0.6462
11549,0.6462
11549,0.6462
11550,0.0247
11551,0.8745
11552,0.4855
11553,0.0872
11554,0.4736
11555,0.0264
11556,0.0265
11556,0.0244
11556,0.0247
11557,0.3791
11558,0.2433
11559,0.7214
11560,0.4894
11561,0.0336
11562,0.0301
11562,0.0265
11563,0.9089
11564,0.9094
11565,0.9234
11565,0.9633
11566,0.5514
11567,0.7459
11568,0.817
11569,0.925
11570,0.7104
11571,0.7907
11572,0.0769
11573,0.8195
11574,0.9465
11575,0.9489
11575,0.9489
11576,0.7424
11577,0.8556
11578,0.3721
11579,0.0277
11580,0.9533
11581,0.9418
11582,0.9422
11583,0.8957
11584,0.7621
11585,0.7754
11585,0.9179
11586,0.9489
11587,0.9517
11588,0.9656
11589,0.9665
11589,0.9656
11590,0.486
11591,0.1942
11592,0.1424
11594,0.9478
11595,0.95
11596,0.9425
11596,0.9533
11597,0.8735
11597,0.948
11598,0.9649
11599,0.9649
11600,0.701
11601,0.9584
11602,0.9352
11603,0.0282
11603,0.0285
11603,0.0326
11604,0.5089
11604,0.5089
11604,0.5089
11605,0.8478
11606,0.5089
11606,0.5089
11606,0.5089
11607,0.4515
11607,0.4515
11607,0.4515
11608,0.0285
11608,0.0285
11608,0.0285
11609,0.0245
11609,0.0285
11609,0.0264
11609,0.0245
11609,0.0285
11609,0.0264
11609,0.0264
11610,0.0272
11610,0.0285
11611,0.448
11612,0.5712
11613,0.822
11614,0.2559
11614,0.4425
11615,0.1096
11616,0.1474
11617,0.1959
11617,0.5083
11618,0.3888
11619,0.0269
11620,0.9342
11621,0.092
11622,0.0891
11623,0.0245
11624,0.9623
11624,0.9673
11625,0.0264
11626,0.8328
11627,0.9383
11628,0.7769
11629,0.7434
11630,0.1993
11631,0.8907
11631,0.8973
11631,0.6667
11632,0.9272
11632,0.9449
11633,0.5215
11633,0.5215
11633,0.5215
11634,0.025
11635,0.0269
11636,0.917
11637,0.0464
11638,0.8393
11638,0.8613
11638,0.7626
11639,0.0252
11640,0.8881
11640,0.9478
11641,0.112
11642,0.0898
11643,0.8643
11643,0.9234
11644,0.8831
11644,0.8643
11645,0.86
11645,0.8442
11646,0.9624
11647,0.0266
11648,0.2292
11649,0.718
11649,0.718
11650,0.8475
11651,0.93
11652,0.4368
11653,0.6896
11654,0.9562
11654,0.9658
11655,0.966
11656,0.9446
11657,0.4776
11657,0.9113
11657,0.8894
11657,0.9113
11658,0.9259
11658,0.942
11659,0.8902
11660,0.0285
11660,0.0286
11661,0.955
11662,0.8783
11663,0.954
11664,0.0268
11665,0.0249
11666,0.8257
11668,0.0262
11669,0.027
11670,0.6741
11671,0.6283
11672,0.3879
11673,0.8709
11674,0.8937
11674,0.8937
11674,0.8937
11674,0.8937
11675,0.7057
11676,0.7346
11677,0.9226
11678,0.9226
11679,0.0247
11680,0.0245
11680,0.027
11681,0.3191
11681,0.3191
11681,0.3675
11681,0.3675
11682,0.0243
11683,0.3574
11684,0.0261
11684,0.0262
11684,0.0263
11685,0.0269
11685,0.027
11686,0.0243
11686,0.0243
11686,0.0265
11687,0.3847
11687,0.315
11688,0.7209
11689,0.0266
11690,0.0303
11691,0.0303
11691,0.0303
11691,0.0303
11691,0.0303
11691,0.0303
11691,0.0305
11692,0.0287
11693,0.0304
11694,0.607
11695,0.8948
11696,0.9624
11696,0.9624
11696,0.9624
11697,0.9637
11698,0.0249
11699,0.8715
11700,0.9492
11701,0.0411
11702,0.8203
11702,0.9282
11703,0.0242
11704,0.0245
11704,0.0281
11705,0.8242
11706,0.0262
11707,0.88
11708,0.7558
11708,0.7558
11709,0.9305
11710,0.9305
11710,0.9305
11711,0.9305
11711,0.9072
11711,0.9072
11712,0.9535
11712,0.9641
11712,0.9385
11712,0.9479
11713,0.953
11713,0.958
11714,0.0302
11715,0.0302
11716,0.0302
11717,0.8595
11717,0.8919
11718,0.8944
11719,0.2032
11720,0.0981
11721,0.965
11722,0.7865
11723,0.9433
11724,0.4831
11725,0.8681
11726,0.1409
11727,0.8893
11727,0.8424
11728,0.7484
11729,0.8347
11730,0.9306
11731,0.9182
11732,0.6792
11733,0.9644
11734,0.9457
11735,0.9403
11736,0.7803
11737,0.3865
11738,0.4269
11739,0.0302
11740,0.1207
11741,0.8081
11741,0.7628
11742,0.9396
11742,0.9524
11743,0.4956
11744,0.7406
11745,0.2373
11746,0.0469
11747,0.684
11748,0.0263
11749,0.8472
11749,0.921
11750,0.8533
11751,0.5489
11752,0.6543
11753,0.5705
11754,0.8174
11755,0.5236
11755,0.762
11756,0.2015
11757,0.4954
11758,0.8328
11759,0.9563
11760,0.9162
11761,0.0272
11762,0.0248
11762,0.0248
11763,0.8533
11764,0.9117
11765,0.6547
11766,0.9365
11767,0.0283
11768,0.88
11769,0.7069
11769,0.7069
11769,0.7069
11769,0.7069
11770,0.825
11771,0.9584
11772,0.8387
11773,0.6746
11774,0.9403
11775,0.9403
11776,0.9403
11777,0.9403
11778,0.9101
11779,0.0243
11780,0.9189
11780,0.9384
11781,0.508
11782,0.9229
11782,0.945
11783,0.8513
11784,0.0264
11784,0.0281
11785,0.9454
11786,0.306
11786,0.2111
11786,0.306
11786,0.2111
11786,0.306
11786,0.1509
11787,0.559
11788,0.4146
11789,0.9087
11789,0.9102
11790,0.9492
11791,0.0322
11792,0.4286
11793,0.1243
11794,0.6742
11794,0.9279
11794,0.9539
11795,0.906
11795,0.906
11796,0.8961
11797,0.9077
11798,0.4549
11799,0.8015
11800,0.9646
11800,0.9638
11801,0.9234
11801,0.9234
11802,0.9644
11802,0.9523
11803,0.9619
11803,0.9643
11803,0.9641
11804,0.9492
11805,0.9509
11805,0.9599
11806,0.8655
11807,0.8735
11807,0.9582
11808,0.028
11808,0.0243
11809,0.6234
11810,0.5762
11811,0.965
11812,0.6328
11813,0.0262
11814,0.9518
11814,0.9481
11814,0.9548
11815,0.2295
11815,0.2295
11816,0.0559
11817,0.4054
11818,0.0697
11819,0.7006
11820,0.9236
11820,0.8531
11821,0.9491
11822,0.9487
11823,0.074
11824,0.6669
11825,0.0261
11826,0.4383
11827,0.5274
11827,0.5274
11827,0.5274
11827,0.5274
11827,0.5274
11827,0.5274
11827,0.5274
11827,0.5274
11827,0.5274
11827,0.5274
11827,0.5274
11828,0.7624
11829,0.9456
11830,0.8746
11830,0.8746
11830,0.8357
11830,0.8733
11830,0.8746
11830,0.8877
11830,0.8877
11830,0.8746
11830,0.8877
11831,0.897
11832,0.9423
11833,0.9423
11834,0.2357
11835,0.9423
11836,0.9423
11837,0.9423
11838,0.9423
11839,0.9423
11840,0.9423
11841,0.1933
11842,0.181
11842,0.1487
11843,0.8927
11844,0.9395
11845,0.9395
11846,0.9395
11847,0.9395
11848,0.9395
11849,0.9395
11850,0.9395
11851,0.9395
11852,0.9395
11853,0.7642
11854,0.7642
11855,0.7642
11856,0.0244
11857,0.0247
11858,0.8616
11858,0.9128
11859,0.0281
11860,0.9423
11861,0.2867
11861,0.2867
11861,0.2867
11861,0.2867
11861,0.2867
11861,0.2867
11861,0.2867
11861,0.2867
11862,0.5489
11863,0.5489
11864,0.5705
11865,0.5705
11866,0.5705
11867,0.5705
11868,0.9624
11869,0.939
11869,0.9393
11869,0.9393
11869,0.9393
11869,0.9393
11869,0.939
11869,0.939
11869,0.9393
11869,0.9393
11869,0.939
11869,0.939
11869,0.939
11869,0.9556
11869,0.9556
11869,0.9556
11870,0.9083
11870,0.9083
11870,0.9083
11870,0.9083
11870,0.9083
11870,0.9083
11870,0.9131
11870,0.9131
11871,0.3983
11872,0.9631
11873,0.9664
11873,0.9676
11874,0.9659
11875,0.1295
11876,0.9028
11877,0.8298
11877,0.6755
11877,0.6755
11877,0.8298
11877,0.6755
11877,0.6755
11877,0.8298
11877,0.6755
11878,0.0262
11879,0.8
11879,0.9238
11880,0.381
11881,0.2887
11882,0.2354
11883,0.7278
11884,0.6459
11885,0.5475
11886,0.9574
11887,0.9574
11887,0.9286
11887,0.943
11888,0.9034
11889,0.2833
11889,0.3967
11890,0.9019
11890,0.8771
11891,0.8687
11892,0.8687
11893,0.8687
11894,0.8687
11895,0.4827
11895,0.4827
11896,0.9173
11896,0.9173
11896,0.9173
11896,0.9173
11897,0.947
11898,0.7551
11899,0.9517
11899,0.9517
11899,0.9517
11899,0.9517
